edge,presence_count,top20_count,group,n_instances,presence_frequency,overall_top20_frequency,conditional_top20_frequency
lh_rostralanteriorcingulate -- rh_transversetemporal,27,1.0,CTRL,375,0.072,0.0026666666666666666,0.037037037037037035
lh_rostralmiddlefrontal -- lh_superiorfrontal,132,1.0,CTRL,375,0.352,0.0026666666666666666,0.007575757575757576
lh_rostralmiddlefrontal -- lh_superiorparietal,326,17.0,CTRL,375,0.8693333333333333,0.04533333333333334,0.05214723926380368
lh_rostralmiddlefrontal -- lh_superiortemporal,17,2.0,CTRL,375,0.04533333333333334,0.005333333333333333,0.11764705882352941
lh_rostralmiddlefrontal -- lh_supramarginal,219,7.0,CTRL,375,0.584,0.018666666666666668,0.0319634703196347
lh_rostralmiddlefrontal -- rh_bankssts,14,0.0,CTRL,375,0.037333333333333336,0.0,0.0
lh_rostralmiddlefrontal -- rh_caudalanteriorcingulate,9,0.0,CTRL,375,0.024,0.0,0.0
lh_rostralmiddlefrontal -- rh_caudalmiddlefrontal,38,1.0,CTRL,375,0.10133333333333333,0.0026666666666666666,0.02631578947368421
lh_rostralmiddlefrontal -- rh_cuneus,36,0.0,CTRL,375,0.096,0.0,0.0
lh_rostralmiddlefrontal -- rh_entorhinal,3,0.0,CTRL,375,0.008,0.0,0.0
lh_rostralmiddlefrontal -- rh_fusiform,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_rostralmiddlefrontal -- rh_inferiorparietal,295,12.0,CTRL,375,0.7866666666666666,0.032,0.04067796610169491
lh_rostralmiddlefrontal -- rh_inferiortemporal,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_rostralmiddlefrontal -- rh_insula,68,1.0,CTRL,375,0.18133333333333335,0.0026666666666666666,0.014705882352941176
lh_rostralmiddlefrontal -- rh_isthmuscingulate,9,0.0,CTRL,375,0.024,0.0,0.0
lh_rostralmiddlefrontal -- rh_lateraloccipital,331,21.0,CTRL,375,0.8826666666666667,0.056,0.0634441087613293
lh_rostralmiddlefrontal -- rh_lateralorbitofrontal,21,0.0,CTRL,375,0.056,0.0,0.0
lh_rostralmiddlefrontal -- rh_lingual,42,2.0,CTRL,375,0.112,0.005333333333333333,0.047619047619047616
lh_rostralmiddlefrontal -- rh_medialorbitofrontal,53,1.0,CTRL,375,0.14133333333333334,0.0026666666666666666,0.018867924528301886
lh_rostralmiddlefrontal -- rh_middletemporal,5,1.0,CTRL,375,0.013333333333333334,0.0026666666666666666,0.2
lh_rostralmiddlefrontal -- rh_paracentral,43,0.0,CTRL,375,0.11466666666666667,0.0,0.0
lh_rostralmiddlefrontal -- rh_parahippocampal,206,10.0,CTRL,375,0.5493333333333333,0.02666666666666667,0.04854368932038835
lh_rostralmiddlefrontal -- rh_parsopercularis,150,5.0,CTRL,375,0.4,0.013333333333333334,0.03333333333333333
lh_rostralmiddlefrontal -- rh_parstriangularis,42,0.0,CTRL,375,0.112,0.0,0.0
lh_rostralmiddlefrontal -- rh_postcentral,227,8.0,CTRL,375,0.6053333333333333,0.021333333333333333,0.03524229074889868
lh_rostralmiddlefrontal -- rh_posteriorcingulate,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_rostralmiddlefrontal -- rh_precentral,218,12.0,CTRL,375,0.5813333333333334,0.032,0.05504587155963303
lh_rostralmiddlefrontal -- rh_precuneus,32,2.0,CTRL,375,0.08533333333333333,0.005333333333333333,0.0625
lh_rostralmiddlefrontal -- rh_rostralanteriorcingulate,135,3.0,CTRL,375,0.36,0.008,0.022222222222222223
lh_rostralmiddlefrontal -- rh_rostralmiddlefrontal,366,18.0,CTRL,375,0.976,0.048,0.04918032786885246
lh_rostralmiddlefrontal -- rh_superiorfrontal,147,8.0,CTRL,375,0.392,0.021333333333333333,0.05442176870748299
lh_rostralmiddlefrontal -- rh_superiorparietal,334,13.0,CTRL,375,0.8906666666666667,0.034666666666666665,0.038922155688622756
lh_rostralmiddlefrontal -- rh_superiortemporal,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_rostralmiddlefrontal -- rh_supramarginal,93,3.0,CTRL,375,0.248,0.008,0.03225806451612903
lh_superiorfrontal -- lh_superiorparietal,56,1.0,CTRL,375,0.14933333333333335,0.0026666666666666666,0.017857142857142856
lh_superiorfrontal -- lh_superiortemporal,103,5.0,CTRL,375,0.27466666666666667,0.013333333333333334,0.04854368932038835
lh_superiorfrontal -- lh_supramarginal,228,7.0,CTRL,375,0.608,0.018666666666666668,0.03070175438596491
lh_superiorfrontal -- lh_transversetemporal,25,1.0,CTRL,375,0.06666666666666667,0.0026666666666666666,0.04
lh_superiorfrontal -- rh_bankssts,154,7.0,CTRL,375,0.4106666666666667,0.018666666666666668,0.045454545454545456
lh_superiorfrontal -- rh_caudalanteriorcingulate,72,2.0,CTRL,375,0.192,0.005333333333333333,0.027777777777777776
lh_superiorfrontal -- rh_caudalmiddlefrontal,136,7.0,CTRL,375,0.3626666666666667,0.018666666666666668,0.051470588235294115
lh_superiorfrontal -- rh_cuneus,9,2.0,CTRL,375,0.024,0.005333333333333333,0.2222222222222222
lh_superiorfrontal -- rh_fusiform,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_superiorfrontal -- rh_inferiorparietal,162,3.0,CTRL,375,0.432,0.008,0.018518518518518517
lh_superiorfrontal -- rh_inferiortemporal,18,0.0,CTRL,375,0.048,0.0,0.0
lh_superiorfrontal -- rh_insula,312,18.0,CTRL,375,0.832,0.048,0.057692307692307696
lh_superiorfrontal -- rh_isthmuscingulate,32,1.0,CTRL,375,0.08533333333333333,0.0026666666666666666,0.03125
lh_superiorfrontal -- rh_lateraloccipital,157,4.0,CTRL,375,0.4186666666666667,0.010666666666666666,0.025477707006369428
lh_superiorfrontal -- rh_lateralorbitofrontal,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_superiorfrontal -- rh_medialorbitofrontal,32,1.0,CTRL,375,0.08533333333333333,0.0026666666666666666,0.03125
lh_superiorfrontal -- rh_middletemporal,22,0.0,CTRL,375,0.058666666666666666,0.0,0.0
lh_superiorfrontal -- rh_paracentral,72,0.0,CTRL,375,0.192,0.0,0.0
lh_superiorfrontal -- rh_parahippocampal,168,13.0,CTRL,375,0.448,0.034666666666666665,0.07738095238095238
lh_superiorfrontal -- rh_parsopercularis,182,4.0,CTRL,375,0.48533333333333334,0.010666666666666666,0.02197802197802198
lh_superiorfrontal -- rh_parstriangularis,51,0.0,CTRL,375,0.136,0.0,0.0
lh_superiorfrontal -- rh_postcentral,15,0.0,CTRL,375,0.04,0.0,0.0
lh_superiorfrontal -- rh_posteriorcingulate,34,1.0,CTRL,375,0.09066666666666667,0.0026666666666666666,0.029411764705882353
lh_superiorfrontal -- rh_precentral,141,3.0,CTRL,375,0.376,0.008,0.02127659574468085
lh_superiorfrontal -- rh_rostralanteriorcingulate,177,9.0,CTRL,375,0.472,0.024,0.05084745762711865
lh_superiorfrontal -- rh_rostralmiddlefrontal,121,4.0,CTRL,375,0.32266666666666666,0.010666666666666666,0.03305785123966942
lh_superiorfrontal -- rh_superiorfrontal,375,24.0,CTRL,375,1.0,0.064,0.064
lh_superiorfrontal -- rh_superiorparietal,65,1.0,CTRL,375,0.17333333333333334,0.0026666666666666666,0.015384615384615385
lh_superiorfrontal -- rh_superiortemporal,28,1.0,CTRL,375,0.07466666666666667,0.0026666666666666666,0.03571428571428571
lh_superiorfrontal -- rh_supramarginal,64,2.0,CTRL,375,0.17066666666666666,0.005333333333333333,0.03125
lh_superiorfrontal -- rh_transversetemporal,21,0.0,CTRL,375,0.056,0.0,0.0
lh_superiorparietal -- lh_superiortemporal,9,1.0,CTRL,375,0.024,0.0026666666666666666,0.1111111111111111
lh_superiorparietal -- lh_supramarginal,151,6.0,CTRL,375,0.4026666666666667,0.016,0.039735099337748346
lh_superiorparietal -- rh_bankssts,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_superiorparietal -- rh_caudalanteriorcingulate,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_superiorparietal -- rh_caudalmiddlefrontal,19,1.0,CTRL,375,0.050666666666666665,0.0026666666666666666,0.05263157894736842
lh_superiorparietal -- rh_cuneus,68,2.0,CTRL,375,0.18133333333333335,0.005333333333333333,0.029411764705882353
lh_superiorparietal -- rh_entorhinal,21,3.0,CTRL,375,0.056,0.008,0.14285714285714285
lh_superiorparietal -- rh_inferiorparietal,243,12.0,CTRL,375,0.648,0.032,0.04938271604938271
lh_superiorparietal -- rh_inferiortemporal,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_superiorparietal -- rh_insula,17,1.0,CTRL,375,0.04533333333333334,0.0026666666666666666,0.058823529411764705
lh_superiorparietal -- rh_isthmuscingulate,6,0.0,CTRL,375,0.016,0.0,0.0
lh_superiorparietal -- rh_lateraloccipital,317,13.0,CTRL,375,0.8453333333333334,0.034666666666666665,0.04100946372239748
lh_superiorparietal -- rh_lateralorbitofrontal,19,1.0,CTRL,375,0.050666666666666665,0.0026666666666666666,0.05263157894736842
lh_superiorparietal -- rh_lingual,107,5.0,CTRL,375,0.2853333333333333,0.013333333333333334,0.04672897196261682
lh_superiorparietal -- rh_medialorbitofrontal,44,0.0,CTRL,375,0.11733333333333333,0.0,0.0
lh_superiorparietal -- rh_middletemporal,3,0.0,CTRL,375,0.008,0.0,0.0
lh_superiorparietal -- rh_paracentral,29,2.0,CTRL,375,0.07733333333333334,0.005333333333333333,0.06896551724137931
lh_superiorparietal -- rh_parahippocampal,196,4.0,CTRL,375,0.5226666666666666,0.010666666666666666,0.02040816326530612
lh_superiorparietal -- rh_parsopercularis,95,7.0,CTRL,375,0.25333333333333335,0.018666666666666668,0.07368421052631578
lh_superiorparietal -- rh_parstriangularis,36,0.0,CTRL,375,0.096,0.0,0.0
lh_superiorparietal -- rh_postcentral,310,11.0,CTRL,375,0.8266666666666667,0.029333333333333333,0.035483870967741936
lh_superiorparietal -- rh_posteriorcingulate,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_superiorparietal -- rh_precentral,155,4.0,CTRL,375,0.41333333333333333,0.010666666666666666,0.025806451612903226
lh_superiorparietal -- rh_precuneus,66,4.0,CTRL,375,0.176,0.010666666666666666,0.06060606060606061
lh_superiorparietal -- rh_rostralanteriorcingulate,87,1.0,CTRL,375,0.232,0.0026666666666666666,0.011494252873563218
lh_superiorparietal -- rh_rostralmiddlefrontal,314,8.0,CTRL,375,0.8373333333333334,0.021333333333333333,0.025477707006369428
lh_superiorparietal -- rh_superiorfrontal,62,4.0,CTRL,375,0.16533333333333333,0.010666666666666666,0.06451612903225806
lh_superiorparietal -- rh_superiorparietal,364,15.0,CTRL,375,0.9706666666666667,0.04,0.04120879120879121
lh_superiorparietal -- rh_superiortemporal,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_superiorparietal -- rh_supramarginal,110,2.0,CTRL,375,0.29333333333333333,0.005333333333333333,0.01818181818181818
lh_superiortemporal -- lh_supramarginal,52,3.0,CTRL,375,0.13866666666666666,0.008,0.057692307692307696
lh_superiortemporal -- lh_temporalpole,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_superiortemporal -- lh_transversetemporal,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_superiortemporal -- rh_bankssts,159,8.0,CTRL,375,0.424,0.021333333333333333,0.050314465408805034
lh_superiortemporal -- rh_caudalanteriorcingulate,126,5.0,CTRL,375,0.336,0.013333333333333334,0.03968253968253968
lh_superiortemporal -- rh_caudalmiddlefrontal,116,6.0,CTRL,375,0.30933333333333335,0.016,0.05172413793103448
lh_superiortemporal -- rh_cuneus,3,2.0,CTRL,375,0.008,0.005333333333333333,0.6666666666666666
lh_superiortemporal -- rh_frontalpole,28,0.0,CTRL,375,0.07466666666666667,0.0,0.0
lh_superiortemporal -- rh_fusiform,16,1.0,CTRL,375,0.042666666666666665,0.0026666666666666666,0.0625
lh_superiortemporal -- rh_inferiorparietal,31,1.0,CTRL,375,0.08266666666666667,0.0026666666666666666,0.03225806451612903
lh_superiortemporal -- rh_inferiortemporal,167,3.0,CTRL,375,0.44533333333333336,0.008,0.017964071856287425
lh_superiortemporal -- rh_insula,75,7.0,CTRL,375,0.2,0.018666666666666668,0.09333333333333334
lh_superiortemporal -- rh_isthmuscingulate,87,5.0,CTRL,375,0.232,0.013333333333333334,0.05747126436781609
lh_superiortemporal -- rh_lateraloccipital,22,1.0,CTRL,375,0.058666666666666666,0.0026666666666666666,0.045454545454545456
lh_superiortemporal -- rh_lateralorbitofrontal,35,1.0,CTRL,375,0.09333333333333334,0.0026666666666666666,0.02857142857142857
lh_superiortemporal -- rh_medialorbitofrontal,19,0.0,CTRL,375,0.050666666666666665,0.0,0.0
lh_superiortemporal -- rh_middletemporal,222,10.0,CTRL,375,0.592,0.02666666666666667,0.04504504504504504
lh_superiortemporal -- rh_paracentral,130,10.0,CTRL,375,0.3466666666666667,0.02666666666666667,0.07692307692307693
lh_superiortemporal -- rh_parahippocampal,32,5.0,CTRL,375,0.08533333333333333,0.013333333333333334,0.15625
lh_superiortemporal -- rh_parsopercularis,55,5.0,CTRL,375,0.14666666666666667,0.013333333333333334,0.09090909090909091
lh_superiortemporal -- rh_parsorbitalis,7,2.0,CTRL,375,0.018666666666666668,0.005333333333333333,0.2857142857142857
lh_superiortemporal -- rh_parstriangularis,69,2.0,CTRL,375,0.184,0.005333333333333333,0.028985507246376812
lh_superiortemporal -- rh_pericalcarine,38,0.0,CTRL,375,0.10133333333333333,0.0,0.0
lh_superiortemporal -- rh_postcentral,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_superiortemporal -- rh_posteriorcingulate,179,13.0,CTRL,375,0.47733333333333333,0.034666666666666665,0.07262569832402235
lh_superiortemporal -- rh_precentral,21,1.0,CTRL,375,0.056,0.0026666666666666666,0.047619047619047616
lh_superiortemporal -- rh_rostralanteriorcingulate,41,5.0,CTRL,375,0.10933333333333334,0.013333333333333334,0.12195121951219512
lh_superiortemporal -- rh_rostralmiddlefrontal,18,2.0,CTRL,375,0.048,0.005333333333333333,0.1111111111111111
lh_superiortemporal -- rh_superiorfrontal,93,1.0,CTRL,375,0.248,0.0026666666666666666,0.010752688172043012
lh_superiortemporal -- rh_superiorparietal,8,1.0,CTRL,375,0.021333333333333333,0.0026666666666666666,0.125
lh_superiortemporal -- rh_superiortemporal,230,11.0,CTRL,375,0.6133333333333333,0.029333333333333333,0.04782608695652174
lh_superiortemporal -- rh_supramarginal,26,2.0,CTRL,375,0.06933333333333333,0.005333333333333333,0.07692307692307693
lh_superiortemporal -- rh_temporalpole,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_superiortemporal -- rh_transversetemporal,3,0.0,CTRL,375,0.008,0.0,0.0
lh_supramarginal -- lh_transversetemporal,4,1.0,CTRL,375,0.010666666666666666,0.0026666666666666666,0.25
lh_supramarginal -- rh_bankssts,94,5.0,CTRL,375,0.25066666666666665,0.013333333333333334,0.05319148936170213
lh_supramarginal -- rh_caudalanteriorcingulate,45,2.0,CTRL,375,0.12,0.005333333333333333,0.044444444444444446
lh_supramarginal -- rh_caudalmiddlefrontal,63,1.0,CTRL,375,0.168,0.0026666666666666666,0.015873015873015872
lh_supramarginal -- rh_cuneus,20,2.0,CTRL,375,0.05333333333333334,0.005333333333333333,0.1
lh_supramarginal -- rh_entorhinal,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_supramarginal -- rh_frontalpole,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_supramarginal -- rh_fusiform,1,1.0,CTRL,375,0.0026666666666666666,0.0026666666666666666,1.0
lh_supramarginal -- rh_inferiorparietal,261,12.0,CTRL,375,0.696,0.032,0.04597701149425287
lh_supramarginal -- rh_inferiortemporal,19,0.0,CTRL,375,0.050666666666666665,0.0,0.0
lh_supramarginal -- rh_insula,131,7.0,CTRL,375,0.34933333333333333,0.018666666666666668,0.05343511450381679
lh_supramarginal -- rh_isthmuscingulate,43,0.0,CTRL,375,0.11466666666666667,0.0,0.0
lh_supramarginal -- rh_lateraloccipital,207,12.0,CTRL,375,0.552,0.032,0.057971014492753624
lh_supramarginal -- rh_lateralorbitofrontal,23,2.0,CTRL,375,0.06133333333333333,0.005333333333333333,0.08695652173913043
lh_supramarginal -- rh_lingual,29,2.0,CTRL,375,0.07733333333333334,0.005333333333333333,0.06896551724137931
lh_supramarginal -- rh_medialorbitofrontal,52,2.0,CTRL,375,0.13866666666666666,0.005333333333333333,0.038461538461538464
lh_supramarginal -- rh_middletemporal,11,1.0,CTRL,375,0.029333333333333333,0.0026666666666666666,0.09090909090909091
lh_supramarginal -- rh_paracentral,75,2.0,CTRL,375,0.2,0.005333333333333333,0.02666666666666667
lh_supramarginal -- rh_parahippocampal,150,7.0,CTRL,375,0.4,0.018666666666666668,0.04666666666666667
lh_supramarginal -- rh_parsopercularis,104,0.0,CTRL,375,0.2773333333333333,0.0,0.0
lh_supramarginal -- rh_parstriangularis,65,3.0,CTRL,375,0.17333333333333334,0.008,0.046153846153846156
lh_supramarginal -- rh_pericalcarine,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_supramarginal -- rh_postcentral,134,9.0,CTRL,375,0.35733333333333334,0.024,0.06716417910447761
lh_supramarginal -- rh_posteriorcingulate,21,0.0,CTRL,375,0.056,0.0,0.0
lh_supramarginal -- rh_precentral,138,4.0,CTRL,375,0.368,0.010666666666666666,0.028985507246376812
lh_supramarginal -- rh_precuneus,18,1.0,CTRL,375,0.048,0.0026666666666666666,0.05555555555555555
lh_supramarginal -- rh_rostralanteriorcingulate,121,8.0,CTRL,375,0.32266666666666666,0.021333333333333333,0.06611570247933884
lh_supramarginal -- rh_rostralmiddlefrontal,211,11.0,CTRL,375,0.5626666666666666,0.029333333333333333,0.052132701421800945
lh_supramarginal -- rh_superiorfrontal,220,15.0,CTRL,375,0.5866666666666667,0.04,0.06818181818181818
lh_supramarginal -- rh_superiorparietal,186,6.0,CTRL,375,0.496,0.016,0.03225806451612903
lh_supramarginal -- rh_superiortemporal,16,0.0,CTRL,375,0.042666666666666665,0.0,0.0
lh_supramarginal -- rh_supramarginal,106,1.0,CTRL,375,0.2826666666666667,0.0026666666666666666,0.009433962264150943
lh_supramarginal -- rh_transversetemporal,5,0.0,CTRL,375,0.013333333333333334,0.0,0.0
lh_temporalpole -- lh_transversetemporal,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_temporalpole -- rh_caudalmiddlefrontal,6,0.0,CTRL,375,0.016,0.0,0.0
lh_temporalpole -- rh_cuneus,32,2.0,CTRL,375,0.08533333333333333,0.005333333333333333,0.0625
lh_temporalpole -- rh_entorhinal,181,17.0,CTRL,375,0.4826666666666667,0.04533333333333334,0.09392265193370165
lh_temporalpole -- rh_frontalpole,103,10.0,CTRL,375,0.27466666666666667,0.02666666666666667,0.0970873786407767
lh_temporalpole -- rh_fusiform,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_temporalpole -- rh_inferiortemporal,26,4.0,CTRL,375,0.06933333333333333,0.010666666666666666,0.15384615384615385
lh_temporalpole -- rh_isthmuscingulate,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_temporalpole -- rh_lateralorbitofrontal,57,6.0,CTRL,375,0.152,0.016,0.10526315789473684
lh_temporalpole -- rh_lingual,47,1.0,CTRL,375,0.12533333333333332,0.0026666666666666666,0.02127659574468085
lh_temporalpole -- rh_medialorbitofrontal,21,0.0,CTRL,375,0.056,0.0,0.0
lh_temporalpole -- rh_middletemporal,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_temporalpole -- rh_parsorbitalis,259,28.0,CTRL,375,0.6906666666666667,0.07466666666666667,0.10810810810810811
lh_temporalpole -- rh_parstriangularis,4,2.0,CTRL,375,0.010666666666666666,0.005333333333333333,0.5
lh_temporalpole -- rh_pericalcarine,29,1.0,CTRL,375,0.07733333333333334,0.0026666666666666666,0.034482758620689655
lh_temporalpole -- rh_precentral,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_temporalpole -- rh_precuneus,112,14.0,CTRL,375,0.2986666666666667,0.037333333333333336,0.125
lh_temporalpole -- rh_superiortemporal,8,1.0,CTRL,375,0.021333333333333333,0.0026666666666666666,0.125
lh_temporalpole -- rh_supramarginal,22,1.0,CTRL,375,0.058666666666666666,0.0026666666666666666,0.045454545454545456
lh_temporalpole -- rh_temporalpole,372,35.0,CTRL,375,0.992,0.09333333333333334,0.09408602150537634
lh_transversetemporal -- rh_bankssts,24,6.0,CTRL,375,0.064,0.016,0.25
lh_transversetemporal -- rh_caudalanteriorcingulate,19,1.0,CTRL,375,0.050666666666666665,0.0026666666666666666,0.05263157894736842
lh_transversetemporal -- rh_caudalmiddlefrontal,31,10.0,CTRL,375,0.08266666666666667,0.02666666666666667,0.3225806451612903
lh_transversetemporal -- rh_cuneus,6,0.0,CTRL,375,0.016,0.0,0.0
lh_transversetemporal -- rh_frontalpole,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_transversetemporal -- rh_fusiform,12,6.0,CTRL,375,0.032,0.016,0.5
lh_transversetemporal -- rh_inferiortemporal,12,4.0,CTRL,375,0.032,0.010666666666666666,0.3333333333333333
lh_transversetemporal -- rh_insula,72,9.0,CTRL,375,0.192,0.024,0.125
lh_transversetemporal -- rh_isthmuscingulate,9,5.0,CTRL,375,0.024,0.013333333333333334,0.5555555555555556
lh_transversetemporal -- rh_lateraloccipital,5,0.0,CTRL,375,0.013333333333333334,0.0,0.0
lh_transversetemporal -- rh_lateralorbitofrontal,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_transversetemporal -- rh_medialorbitofrontal,13,4.0,CTRL,375,0.034666666666666665,0.010666666666666666,0.3076923076923077
lh_transversetemporal -- rh_middletemporal,7,0.0,CTRL,375,0.018666666666666668,0.0,0.0
lh_transversetemporal -- rh_paracentral,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_transversetemporal -- rh_parahippocampal,27,7.0,CTRL,375,0.072,0.018666666666666668,0.25925925925925924
lh_transversetemporal -- rh_parsopercularis,60,5.0,CTRL,375,0.16,0.013333333333333334,0.08333333333333333
