edge,sz_selection_frequency,sz_mean_importance_share,ctrl_selection_frequency,ctrl_mean_importance_share,selection_frequency_difference,importance_share_difference
rh_insula -- rh_parahippocampal,0.02666666666666667,0.0038045397429433882,0.013333333333333334,0.0033061148807708852,0.013333333333333334,0.000498424862172503
lh_lateraloccipital -- lh_middletemporal,0.013333333333333334,0.004737461090425903,0.0,0.0018727137947500473,0.013333333333333334,0.0028647472956758557
lh_cuneus -- rh_pericalcarine,0.02666666666666667,0.004544919609901609,0.013333333333333334,0.0031638179549656467,0.013333333333333334,0.0013811016549359623
lh_cuneus -- rh_postcentral,0.013333333333333334,0.004433456422523447,0.0,0.0024955048382268434,0.013333333333333334,0.001937951584296604
lh_superiortemporal -- rh_rostralanteriorcingulate,0.02666666666666667,0.004063050437006025,0.013333333333333334,0.003016585591904231,0.013333333333333334,0.0010464648451017937
lh_cuneus -- lh_inferiortemporal,0.013333333333333334,0.0031417460612884287,0.0,0.0029200940962294903,0.013333333333333334,0.00022165196505893837
lh_lateralorbitofrontal -- rh_superiorparietal,0.013333333333333334,0.0038012118161234493,0.0,0.002291688642140337,0.013333333333333334,0.0015095231739831122
rh_frontalpole -- rh_fusiform,0.013333333333333334,0.002336541816520158,0.0,0.0013540687613425601,0.013333333333333334,0.000982473055177598
lh_cuneus -- lh_supramarginal,0.013333333333333334,0.0053481681132352505,0.0,0.0014435648629988723,0.013333333333333334,0.003904603250236378
rh_entorhinal -- rh_pericalcarine,0.013333333333333334,0.0027807839374063424,0.0,0.0015160663643378639,0.013333333333333334,0.0012647175730684786
rh_fusiform -- rh_pericalcarine,0.013333333333333334,0.002736781711877817,0.0,0.0020919716405205986,0.013333333333333334,0.0006448100713572183
lh_cuneus -- rh_isthmuscingulate,0.013333333333333334,0.004246899091200437,0.0,0.001441750709062422,0.013333333333333334,0.002805148382138015
rh_bankssts -- rh_insula,0.04,0.0034303894220071305,0.02666666666666667,0.0031080270257452017,0.013333333333333332,0.00032236239626192873
lh_isthmuscingulate -- lh_middletemporal,0.04,0.0033617147503456576,0.02666666666666667,0.003151359402281673,0.013333333333333332,0.0002103553480639845
rh_precentral -- rh_superiorparietal,0.04,0.003505481507298527,0.02666666666666667,0.003036876689017201,0.013333333333333332,0.000468604818281326
lh_caudalmiddlefrontal -- rh_posteriorcingulate,0.04,0.003307472829567622,0.02666666666666667,0.003778594033643203,0.013333333333333332,-0.0004711212040755808
lh_entorhinal -- lh_temporalpole,0.04666666666666667,0.003928223227631116,0.034666666666666665,0.003396821993075328,0.012000000000000004,0.0005314012345557879
lh_caudalmiddlefrontal -- rh_inferiortemporal,0.03333333333333333,0.0033675309649657875,0.021333333333333333,0.003360172397951534,0.012,7.358567014253536e-06
lh_parstriangularis -- lh_superiortemporal,0.02,0.003041024659101156,0.008,0.0030131741228548318,0.012,2.7850536246324092e-05
lh_rostralmiddlefrontal -- rh_superiorfrontal,0.03333333333333333,0.003047002708470978,0.021333333333333333,0.0027990126553422232,0.012,0.0002479900531287549
rh_medialorbitofrontal -- rh_rostralanteriorcingulate,0.02,0.004381065565273553,0.008,0.002773131319169648,0.012,0.0016079342461039047
lh_precentral -- lh_superiortemporal,0.02,0.004088479575355275,0.008,0.0028418743596610486,0.012,0.001246605215694226
rh_inferiorparietal -- rh_parsopercularis,0.02,0.002961872080629221,0.008,0.0027882222693794726,0.012,0.00017364981124974848
lh_inferiorparietal -- lh_supramarginal,0.03333333333333333,0.0034676853795635597,0.021333333333333333,0.002919370360062828,0.012,0.0005483150195007315
lh_inferiortemporal -- rh_superiortemporal,0.02,0.003337143083289357,0.008,0.0032103255001974243,0.012,0.0001268175830919328
lh_parstriangularis -- rh_rostralanteriorcingulate,0.02,0.00429198389693496,0.008,0.0031566767633817256,0.012,0.0011353071335532348
lh_fusiform -- rh_isthmuscingulate,0.02,0.004136902682049298,0.008,0.0028676487118202702,0.012,0.0012692539702290275
lh_middletemporal -- rh_inferiortemporal,0.03333333333333333,0.0034567872129906076,0.021333333333333333,0.0033371767443816265,0.012,0.00011961046860898107
rh_parsorbitalis -- rh_supramarginal,0.02,0.0074027563358668,0.008,0.0036212069168859587,0.012,0.003781549418980841
lh_bankssts -- lh_middletemporal,0.03333333333333333,0.002926453911198485,0.021333333333333333,0.003174788410720046,0.012,-0.00024833449952156106
lh_superiorfrontal -- rh_precentral,0.02,0.0033560177533813055,0.008,0.0028442510628352907,0.012,0.0005117666905460148
lh_superiortemporal -- lh_supramarginal,0.02,0.00253649500862372,0.008,0.003185667460483612,0.012,-0.0006491724518598919
rh_isthmuscingulate -- rh_lateralorbitofrontal,0.02,0.0032209302099622337,0.008,0.003054651086388003,0.012,0.0001662791235742308
lh_middletemporal -- rh_rostralanteriorcingulate,0.02,0.006634453529822171,0.008,0.0030148062175865942,0.012,0.0036196473122355765
lh_rostralmiddlefrontal -- rh_supramarginal,0.02,0.003245046244191473,0.008,0.0027982385091796257,0.012,0.0004468077350118474
lh_caudalmiddlefrontal -- rh_lateralorbitofrontal,0.02,0.004063317110377623,0.008,0.0031492973034552897,0.012,0.0009140198069223335
rh_lateralorbitofrontal -- rh_medialorbitofrontal,0.02,0.007037085615559597,0.008,0.0027045099816131383,0.012,0.0043325756339464595
rh_fusiform -- rh_insula,0.02,0.003689426073686341,0.008,0.006929726103124473,0.012,-0.0032403000294381323
rh_cuneus -- rh_medialorbitofrontal,0.02,0.003416019335905445,0.008,0.002972147372456144,0.012,0.000443871963449301
rh_entorhinal -- rh_medialorbitofrontal,0.02,0.005196131236345263,0.008,0.0033532314959664163,0.012,0.001842899740378847
lh_parsorbitalis -- rh_entorhinal,0.02,0.002949632325221657,0.008,0.00263055840409848,0.012,0.0003190739211231773
lh_pericalcarine -- rh_lateralorbitofrontal,0.02,0.0036812815156708166,0.008,0.0030337736914603426,0.012,0.000647507824210474
lh_middletemporal -- rh_middletemporal,0.06,0.003516463282783625,0.048,0.0034786088357642345,0.011999999999999997,3.7854447019390614e-05
lh_fusiform -- rh_paracentral,0.013333333333333334,0.004319147864197262,0.0026666666666666666,0.0024762448289497602,0.010666666666666668,0.0018429030352475019
lh_pericalcarine -- rh_bankssts,0.013333333333333334,0.003497330925459671,0.0026666666666666666,0.0020683039622955528,0.010666666666666668,0.0014290269631641182
lh_pericalcarine -- lh_temporalpole,0.013333333333333334,0.00228092229888011,0.0026666666666666666,0.002327303779787058,0.010666666666666668,-4.638148090694823e-05
rh_parsopercularis -- rh_parstriangularis,0.013333333333333334,0.0036542616900294826,0.0026666666666666666,0.002806769441292757,0.010666666666666668,0.0008474922487367257
lh_pericalcarine -- rh_entorhinal,0.013333333333333334,0.002868649789979829,0.0026666666666666666,0.0016862126908837424,0.010666666666666668,0.0011824370990960865
lh_fusiform -- rh_frontalpole,0.013333333333333334,0.002630311097358342,0.0026666666666666666,0.002332623904225215,0.010666666666666668,0.00029768719313312715
rh_fusiform -- rh_supramarginal,0.013333333333333334,0.0035770218227727875,0.0026666666666666666,0.003191347362986292,0.010666666666666668,0.0003856744597864957
lh_parstriangularis -- rh_isthmuscingulate,0.02666666666666667,0.0032379289509655023,0.016,0.0032229498002162658,0.010666666666666668,1.4979150749236479e-05
lh_parsopercularis -- rh_superiortemporal,0.013333333333333334,0.005392577776778669,0.0026666666666666666,0.0026373793362942763,0.010666666666666668,0.002755198440484393
lh_lingual -- rh_frontalpole,0.013333333333333334,0.0035569716608512773,0.0026666666666666666,0.004820816247190089,0.010666666666666668,-0.0012638445863388118
lh_rostralmiddlefrontal -- lh_superiorfrontal,0.013333333333333334,0.002970158859804747,0.0026666666666666666,0.002489264559719312,0.010666666666666668,0.0004808943000854352
lh_caudalmiddlefrontal -- rh_inferiorparietal,0.013333333333333334,0.0026744949310350532,0.0026666666666666666,0.00237258681648981,0.010666666666666668,0.0003019081145452431
lh_bankssts -- lh_parstriangularis,0.02666666666666667,0.003055730759081278,0.016,0.0033377505141681417,0.010666666666666668,-0.0002820197550868638
rh_inferiorparietal -- rh_lateralorbitofrontal,0.013333333333333334,0.003640981037779723,0.0026666666666666666,0.003142112643708997,0.010666666666666668,0.0004988683940707261
lh_fusiform -- rh_middletemporal,0.013333333333333334,0.0035715900560697855,0.0026666666666666666,0.002346382403191261,0.010666666666666668,0.0012252076528785245
lh_superiortemporal -- rh_superiorparietal,0.013333333333333334,0.0035831635402023125,0.0026666666666666666,0.003907740289492355,0.010666666666666668,-0.0003245767492900428
lh_superiortemporal -- rh_precentral,0.013333333333333334,0.003736969108695791,0.0026666666666666666,0.0027815497066646234,0.010666666666666668,0.0009554194020311674
lh_superiorparietal -- lh_superiortemporal,0.013333333333333334,0.004158632706980837,0.0026666666666666666,0.0033931985067213472,0.010666666666666668,0.0007654342002594901
lh_lateralorbitofrontal -- rh_inferiorparietal,0.013333333333333334,0.0038986708935708574,0.0026666666666666666,0.003263187677656027,0.010666666666666668,0.0006354832159148303
lh_middletemporal -- lh_superiorparietal,0.013333333333333334,0.006557431239573667,0.0026666666666666666,0.002084186387691103,0.010666666666666668,0.004473244851882564
lh_middletemporal -- rh_lateraloccipital,0.013333333333333334,0.004745582752527477,0.0026666666666666666,0.0026429064151879153,0.010666666666666668,0.0021026763373395616
lh_precuneus -- rh_superiorparietal,0.013333333333333334,0.003729097121307309,0.0026666666666666666,0.0023222846046477095,0.010666666666666668,0.0014068125166595996
lh_superiorfrontal -- rh_medialorbitofrontal,0.013333333333333334,0.0035392529987277013,0.0026666666666666666,0.002418923055803352,0.010666666666666668,0.0011203299429243495
rh_insula -- rh_posteriorcingulate,0.02666666666666667,0.003574928499558276,0.016,0.0027112168784114857,0.010666666666666668,0.0008637116211467903
lh_cuneus -- lh_temporalpole,0.02666666666666667,0.0028772549829087835,0.016,0.0027105462084125705,0.010666666666666668,0.00016670877449621304
lh_caudalmiddlefrontal -- lh_isthmuscingulate,0.04,0.0034355984361463827,0.029333333333333333,0.0034841330368544136,0.010666666666666668,-4.853460070803088e-05
lh_superiortemporal -- rh_superiorfrontal,0.013333333333333334,0.0030478605740101683,0.0026666666666666666,0.0030807352236138425,0.010666666666666668,-3.287464960367425e-05
lh_entorhinal -- lh_lateralorbitofrontal,0.013333333333333334,0.00410676243173041,0.0026666666666666666,0.0023805224536889813,0.010666666666666668,0.0017262399780414287
lh_isthmuscingulate -- rh_pericalcarine,0.02666666666666667,0.003075598800241262,0.016,0.0028637287154992244,0.010666666666666668,0.00021187008474203746
lh_entorhinal -- lh_fusiform,0.013333333333333334,0.0026351569673582877,0.0026666666666666666,0.0029866005215691016,0.010666666666666668,-0.00035144355421081385
lh_lateralorbitofrontal -- rh_isthmuscingulate,0.013333333333333334,0.003638636565763934,0.0026666666666666666,0.002538514260007432,0.010666666666666668,0.001100122305756502
lh_lateralorbitofrontal -- lh_lingual,0.013333333333333334,0.0037741530389922384,0.0026666666666666666,0.002714171173266381,0.010666666666666668,0.0010599818657258575
rh_middletemporal -- rh_parsopercularis,0.013333333333333334,0.0033891373491780905,0.0026666666666666666,0.002249822760127566,0.010666666666666668,0.0011393145890505243
lh_parahippocampal -- lh_superiortemporal,0.013333333333333334,0.00389105832690676,0.0026666666666666666,0.002733621493885782,0.010666666666666668,0.0011574368330209781
lh_precentral -- lh_superiorparietal,0.02666666666666667,0.0028193971146443075,0.016,0.0028569554132513507,0.010666666666666668,-3.755829860704321e-05
lh_parahippocampal -- lh_precentral,0.02666666666666667,0.003215247313728671,0.016,0.0031968260604704805,0.010666666666666668,1.8421253258190697e-05
lh_parahippocampal -- rh_lateralorbitofrontal,0.013333333333333334,0.0045000927193027,0.0026666666666666666,0.0023139874393662122,0.010666666666666668,0.0021861052799364874
rh_caudalmiddlefrontal -- rh_parahippocampal,0.02666666666666667,0.003566648389191879,0.016,0.0037223551629050407,0.010666666666666668,-0.0001557067737131615
rh_inferiortemporal -- rh_isthmuscingulate,0.02666666666666667,0.0029033944988975874,0.016,0.0030247275772477614,0.010666666666666668,-0.00012133307835017395
rh_rostralanteriorcingulate -- rh_supramarginal,0.013333333333333334,0.003558747776959605,0.0026666666666666666,0.0028905083006157046,0.010666666666666668,0.0006682394763439002
rh_superiorfrontal -- rh_superiortemporal,0.013333333333333334,0.003967249380813913,0.0026666666666666666,0.002400648640456302,0.010666666666666668,0.0015666007403576112
lh_lingual -- rh_postcentral,0.02,0.003314423158060352,0.010666666666666666,0.002866472033731067,0.009333333333333334,0.00044795112432928497
lh_lingual -- rh_supramarginal,0.02,0.0038792598371694153,0.010666666666666666,0.0034474493395361965,0.009333333333333334,0.00043181049763321884
lh_superiorparietal -- rh_parahippocampal,0.02,0.0029527655860242096,0.010666666666666666,0.0031452974325665807,0.009333333333333334,-0.00019253184654237105
lh_paracentral -- rh_posteriorcingulate,0.02,0.0027975307197688447,0.010666666666666666,0.0026909637377065766,0.009333333333333334,0.00010656698206226809
lh_entorhinal -- rh_cuneus,0.02,0.0035208528875018213,0.010666666666666666,0.0028341356410076127,0.009333333333333334,0.0006867172464942086
lh_rostralanteriorcingulate -- lh_transversetemporal,0.02,0.00581722171592882,0.010666666666666666,0.0027306771492294686,0.009333333333333334,0.003086544566699351
lh_parsopercularis -- rh_precentral,0.02,0.0033536219988757497,0.010666666666666666,0.0029322936502927345,0.009333333333333334,0.0004213283485830152
rh_cuneus -- rh_entorhinal,0.02,0.0033175367724719777,0.010666666666666666,0.0023615298533334376,0.009333333333333334,0.0009560069191385401
lh_parahippocampal -- rh_cuneus,0.02,0.0038954477802439313,0.010666666666666666,0.0028267145992564606,0.009333333333333334,0.0010687331809874708
lh_rostralanteriorcingulate -- rh_postcentral,0.02,0.002514430518524575,0.010666666666666666,0.0022762036521517337,0.009333333333333334,0.00023822686637284133
lh_pericalcarine -- lh_posteriorcingulate,0.02,0.00237695105034234,0.010666666666666666,0.0022540072434242124,0.009333333333333334,0.00012294380691812773
rh_inferiortemporal -- rh_insula,0.02,0.004232197564497586,0.010666666666666666,0.0026595676214306277,0.009333333333333334,0.0015726299430669582
rh_parsorbitalis -- rh_precuneus,0.02,0.003151000629624541,0.010666666666666666,0.0024435629909314513,0.009333333333333334,0.0007074376386930897
lh_bankssts -- rh_insula,0.02,0.0033799132196856677,0.010666666666666666,0.0026325404428908777,0.009333333333333334,0.00074737277679479
lh_parstriangularis -- rh_superiorfrontal,0.02,0.002918339447485206,0.010666666666666666,0.003143288365576805,0.009333333333333334,-0.00022494891809159926
lh_pericalcarine -- rh_parstriangularis,0.02,0.0047830688620271854,0.010666666666666666,0.00281269071600508,0.009333333333333334,0.0019703781460221055
lh_parstriangularis -- rh_pericalcarine,0.02,0.0031523327606174305,0.010666666666666666,0.002708684996001606,0.009333333333333334,0.00044364776461582435
rh_parahippocampal -- rh_rostralmiddlefrontal,0.02,0.003054464179122845,0.010666666666666666,0.0031381139134356805,0.009333333333333334,-8.364973431283567e-05
lh_inferiorparietal -- rh_postcentral,0.04666666666666667,0.00367696685968419,0.037333333333333336,0.003313579559372335,0.009333333333333332,0.000363387300311855
lh_lateraloccipital -- lh_rostralanteriorcingulate,0.04666666666666667,0.0032082602019414272,0.037333333333333336,0.003348564699910342,0.009333333333333332,-0.00014030449796891475
lh_insula -- rh_caudalmiddlefrontal,0.03333333333333333,0.0035527378766446738,0.024,0.003315949290147409,0.009333333333333332,0.00023678858649726475
lh_precuneus -- rh_precuneus,0.06,0.0037271227265671496,0.050666666666666665,0.0037695366936293566,0.009333333333333332,-4.241396706220705e-05
lh_parsopercularis -- rh_caudalmiddlefrontal,0.013333333333333334,0.003115150281084443,0.005333333333333333,0.002901618563154538,0.008,0.00021353171792990507
lh_superiorfrontal -- rh_caudalanteriorcingulate,0.013333333333333334,0.0025921359112149327,0.005333333333333333,0.0027296183803240917,0.008,-0.00013748246910915904
