fs_id,roi,CT,MC,Vol,SD,SA,n_vertices
ds004302_sub-24,rh_rostralmiddlefrontal,2.2109172344207764,-0.01566625013947487,16150.3232421875,-0.20941941440105438,6696.31884765625,9098
ds004302_sub-24,rh_superiorfrontal,2.617945909500122,-0.02539082057774067,20797.3046875,-0.7755074501037598,7162.93310546875,10346
ds004302_sub-24,rh_superiorparietal,2.0800695419311523,-0.037032708525657654,12614.7412109375,-0.5547043085098267,5390.708984375,8055
ds004302_sub-24,rh_superiortemporal,3.0380184650421143,-0.0365409292280674,14683.912109375,-1.239271879196167,4110.57275390625,6037
ds004302_sub-24,rh_supramarginal,2.455617666244507,-0.007559702731668949,9659.2841796875,1.9660569429397583,3699.031494140625,5302
ds004302_sub-24,rh_frontalpole,2.689924478530884,-0.14528043568134308,1387.837890625,-8.543465614318848,404.1160583496094,477
ds004302_sub-24,rh_temporalpole,3.760683536529541,-0.11145475506782532,2802.58154296875,-8.320707321166992,535.628173828125,646
ds004302_sub-24,rh_transversetemporal,2.542525053024292,-0.08796940743923187,1111.9049072265625,2.8109171390533447,378.29302978515625,645
ds004302_sub-24,rh_insula,3.1659908294677734,0.03327341005206108,7607.341796875,6.256084442138672,2260.33740234375,3350
ds004302_sub-25,lh_bankssts,2.4360766410827637,0.04640458896756172,1847.789306640625,3.3537635803222656,815.877685546875,1242
ds004302_sub-25,lh_caudalanteriorcingulate,2.225635528564453,0.019392019137740135,1261.0557861328125,2.2670865058898926,541.0543212890625,814
ds004302_sub-25,lh_caudalmiddlefrontal,2.6026811599731445,-0.02419906295835972,7455.27734375,1.4818419218063354,2700.46044921875,4250
ds004302_sub-25,lh_cuneus,1.6931188106536865,-0.028155449777841568,3136.59130859375,-2.0617756843566895,1853.979248046875,2679
ds004302_sub-25,lh_entorhinal,3.3222408294677734,-0.06624581664800644,2304.281005859375,-4.81235933303833,494.06842041015625,700
ds004302_sub-25,lh_fusiform,2.610427141189575,-0.008555367588996887,8220.4990234375,1.1955645084381104,2953.55419921875,4292
ds004302_sub-25,lh_inferiorparietal,2.3497939109802246,-0.026852818205952644,10683.013671875,0.6530684232711792,4273.99560546875,6211
ds004302_sub-25,lh_inferiortemporal,2.7624716758728027,-0.05351318418979645,13606.8369140625,-1.3917948007583618,4119.8759765625,5846
ds004302_sub-25,lh_isthmuscingulate,2.087272882461548,-0.0023263306356966496,2393.97998046875,0.6181932687759399,1103.15771484375,1600
ds004302_sub-25,lh_lateraloccipital,1.9868180751800537,-0.03006323054432869,12935.9873046875,-1.4606680870056152,5997.29736328125,8898
ds004302_sub-25,lh_lateralorbitofrontal,2.6902499198913574,-0.018911024555563927,8362.17578125,0.33937016129493713,2979.02783203125,4199
ds004302_sub-25,lh_lingual,1.9435954093933105,-0.034612882882356644,7541.642578125,-0.7070815563201904,3509.40625,4997
ds004302_sub-25,lh_medialorbitofrontal,2.424527406692505,-0.03934348374605179,6001.69775390625,-1.6249037981033325,2236.09814453125,3127
ds004302_sub-25,lh_middletemporal,2.8393285274505615,-0.0530092753469944,11184.251953125,-1.0768163204193115,3388.509765625,4902
ds004302_sub-25,lh_parahippocampal,3.076329469680786,-0.023647377267479897,2359.38623046875,0.11507510393857956,641.178466796875,986
ds004302_sub-25,lh_paracentral,2.463501214981079,-0.035660795867443085,3524.8203125,-0.1593627631664276,1337.40673828125,2111
ds004302_sub-25,lh_parsopercularis,2.682288885116577,-0.044863708317279816,4700.240234375,-0.8482115864753723,1568.402099609375,2358
ds004302_sub-25,lh_parsorbitalis,2.8334102630615234,-0.09268709272146225,2691.2255859375,-4.801621437072754,766.6739501953125,978
ds004302_sub-25,lh_parstriangularis,2.4730138778686523,-0.02622196637094021,3393.92431640625,-0.05917726457118988,1255.265380859375,1840
ds004302_sub-25,lh_pericalcarine,1.3760120868682861,0.07324081659317017,1966.2109375,3.6148855686187744,1706.386962890625,2477
ds004302_sub-25,lh_postcentral,2.0866615772247314,-0.057971831411123276,9863.841796875,-0.8418822288513184,4178.9833984375,6864
ds004302_sub-25,lh_posteriorcingulate,2.5024402141571045,0.014219669625163078,3294.556884765625,2.1496899127960205,1180.578125,1661
ds004302_sub-25,lh_precentral,2.4991419315338135,-0.02432938851416111,13141.8515625,0.5817104578018188,4999.9111328125,8477
ds004302_sub-25,lh_precuneus,2.397596836090088,-0.024712784215807915,8987.4619140625,1.163398265838623,3514.84716796875,5050
ds004302_sub-25,lh_rostralanteriorcingulate,2.125553607940674,-0.022393226623535156,1529.3990478515625,1.4108184576034546,652.479248046875,980
ds004302_sub-25,lh_rostralmiddlefrontal,2.3534183502197266,-0.023594684898853302,13892.072265625,-0.14575864374637604,5549.9208984375,7728
ds004302_sub-25,lh_superiorfrontal,2.659339189529419,-0.031166186556220055,23039.796875,-0.6274167895317078,7683.11962890625,11447
ds004302_sub-25,lh_superiorparietal,2.095454454421997,-0.032348934561014175,13080.6484375,-0.13655394315719604,5680.2705078125,8678
ds004302_sub-25,lh_superiortemporal,2.716294765472412,-0.029828127473592758,12215.75390625,-0.3453236520290375,4011.72998046875,6107
ds004302_sub-25,lh_supramarginal,2.4691274166107178,-0.02917327731847763,10350.62109375,0.2515551745891571,3929.48193359375,5632
ds004302_sub-25,lh_frontalpole,2.360011339187622,-0.13288193941116333,922.535400390625,-8.309303283691406,292.8432312011719,367
ds004302_sub-25,lh_temporalpole,3.5273215770721436,-0.07192642986774445,2599.322265625,-6.520587921142578,541.9413452148438,749
ds004302_sub-25,lh_transversetemporal,2.325667381286621,-0.050210028886795044,948.37744140625,3.8082573413848877,391.23846435546875,640
ds004302_sub-25,lh_insula,2.9826958179473877,0.021098941564559937,6710.17431640625,5.805599212646484,2212.16455078125,3295
